gov_id,gov_st,gov_co,name,fips_st,fips_co_02,fips_co_07
14061,14,061,MARION,17,121,121
14062,14,062,MARSHALL,17,123,123
14063,14,063,MASON,17,125,125
14064,14,064,MASSAC,17,127,127
14065,14,065,MENARD,17,129,129
14066,14,066,MERCER,17,131,131
14067,14,067,MONROE,17,133,133
14068,14,068,MONTGOMERY,17,135,135
14069,14,069,MORGAN,17,137,137
14070,14,070,MOULTRIE,17,139,139
14071,14,071,OGLE,17,141,141
14072,14,072,PEORIA,17,143,143
14073,14,073,PERRY,17,145,145
14074,14,074,PIATT,17,147,147
14075,14,075,PIKE,17,149,149
14076,14,076,POPE,17,151,151
14077,14,077,PULASKI,17,153,153
14078,14,078,PUTNAM,17,155,155
14079,14,079,RANDOLPH,17,157,157
14080,14,080,RICHLAND,17,159,159
14081,14,081,ROCK ISLAND,17,161,161
14082,14,082,ST CLAIR,17,163,163
14083,14,083,SALINE,17,165,165
14084,14,084,SANGAMON,17,167,167
14085,14,085,SCHUYLER,17,169,169
14086,14,086,SCOTT,17,171,171
14087,14,087,SHELBY,17,173,173
14088,14,088,STARK,17,175,175
14089,14,089,STEPHENSON,17,177,177
14090,14,090,TAZEWELL,17,179,179
14091,14,091,UNION,17,181,181
14092,14,092,VERMILION,17,183,183
14093,14,093,WABASH,17,185,185
14094,14,094,WARREN,17,187,187
14095,14,095,WASHINGTON,17,189,189
14096,14,096,WAYNE,17,191,191
14097,14,097,WHITE,17,193,193
14098,14,098,WHITESIDE,17,195,195
14099,14,099,WILL,17,197,197
14100,14,100,WILLIAMSON,17,199,199
14101,14,101,WINNEBAGO,17,201,201
14102,14,102,WOODFORD,17,203,203
15000,15,000,INDIANA,18,000,000
15001,15,001,ADAMS,18,001,001
15002,15,002,ALLEN,18,003,003
15003,15,003,BARTHOLOMEW,18,005,005
15004,15,004,BENTON,18,007,007
15005,15,005,BLACKFORD,18,009,009
15006,15,006,BOONE,18,011,011
15007,15,007,BROWN,18,013,013
15008,15,008,CARROLL,18,015,015
15009,15,009,CASS,18,017,017
15010,15,010,CLARK,18,019,019
15011,15,011,CLAY,18,021,021
15012,15,012,CLINTON,18,023,023
15013,15,013,CRAWFORD,18,025,025
15014,15,014,DAVIESS,18,027,027
15015,15,015,DEARBORN,18,029,029
15016,15,016,DECATUR,18,031,031
15017,15,017,DE KALB,18,033,033
15018,15,018,DELAWARE,18,035,035
15019,15,019,DUBOIS,18,037,037
15020,15,020,ELKHART,18,039,039
15021,15,021,FAYETTE,18,041,041
15022,15,022,FLOYD,18,043,043
15023,15,023,FOUNTAIN,18,045,045
15024,15,024,FRANKLIN,18,047,047
15025,15,025,FULTON,18,049,049
15026,15,026,GIBSON,18,051,051
15027,15,027,GRANT,18,053,053
15028,15,028,GREENE,18,055,055
15029,15,029,HAMILTON,18,057,057
15030,15,030,HANCOCK,18,059,059
15031,15,031,HARRISON,18,061,061
15032,15,032,HENDRICKS,18,063,063
15033,15,033,HENRY,18,065,065
15034,15,034,HOWARD,18,067,067
15035,15,035,HUNTINGTON,18,069,069
15036,15,036,JACKSON,18,071,071
15037,15,037,JASPER,18,073,073
15038,15,038,JAY,18,075,075
15039,15,039,JEFFERSON,18,077,077
15040,15,040,JENNINGS,18,079,079
15041,15,041,JOHNSON,18,081,081
15042,15,042,KNOX,18,083,083
15043,15,043,KOSCIUSKO,18,085,085
15044,15,044,LAGRANGE,18,087,087
15045,15,045,LAKE,18,089,089
15046,15,046,LA PORTE,18,091,091
15047,15,047,LAWRENCE,18,093,093
15048,15,048,MADISON,18,095,095
15049,15,049,MARION,18,097,097
15050,15,050,MARSHALL,18,099,099
15051,15,051,MARTIN,18,101,101
15052,15,052,MIAMI,18,103,103
15053,15,053,MONROE,18,105,105
15054,15,054,MONTGOMERY,18,107,107
15055,15,055,MORGAN,18,109,109
15056,15,056,NEWTON,18,111,111
15057,15,057,NOBLE,18,113,113
15058,15,058,OHIO,18,115,115
15059,15,059,ORANGE,18,117,117
15060,15,060,OWEN,18,119,119
15061,15,061,PARKE,18,121,121
15062,15,062,PERRY,18,123,123
15063,15,063,PIKE,18,125,125
15064,15,064,PORTER,18,127,127
15065,15,065,POSEY,18,129,129
15066,15,066,PULASKI,18,131,131
15067,15,067,PUTNAM,18,133,133
15068,15,068,RANDOLPH,18,135,135
15069,15,069,RIPLEY,18,137,137
15070,15,070,RUSH,18,139,139
15071,15,071,ST JOSEPH,18,141,141
15072,15,072,SCOTT,18,143,143
15073,15,073,SHELBY,18,145,145
15074,15,074,SPENCER,18,147,147
15075,15,075,STARKE,18,149,149
15076,15,076,STEUBEN,18,151,151
15077,15,077,SULLIVAN,18,153,153
15078,15,078,SWITZERLAND,18,155,155
15079,15,079,TIPPECANOE,18,157,157
15080,15,080,TIPTON,18,159,159
15081,15,081,UNION,18,161,161
15082,15,082,VANDERBURGH,18,163,163
15083,15,083,VERMILLION,18,165,165
15084,15,084,VIGO,18,167,167
15085,15,085,WABASH,18,169,169
15086,15,086,WARREN,18,171,171
15087,15,087,WARRICK,18,173,173
15088,15,088,WASHINGTON,18,175,175
15089,15,089,WAYNE,18,177,177
15090,15,090,WELLS,18,179,179
15091,15,091,WHITE,18,181,181
15092,15,092,WHITLEY,18,183,183
16000,16,000,IOWA,19,000,000
16001,16,001,ADAIR,19,001,001
16002,16,002,ADAMS,19,003,003
16003,16,003,ALLAMAKEE,19,005,005
16004,16,004,APPANOOSE,19,007,007
16005,16,005,AUDUBON,19,009,009
16006,16,006,BENTON,19,011,011
16007,16,007,BLACK HAWK,19,013,013
16008,16,008,BOONE,19,015,015
16009,16,009,BREMER,19,017,017
16010,16,010,BUCHANAN,19,019,019
16011,16,011,BUENA VISTA,19,021,021
16012,16,012,BUTLER,19,023,023
16013,16,013,CALHOUN,19,025,025
16014,16,014,CARROLL,19,027,027
16015,16,015,CASS,19,029,029
16016,16,016,CEDAR,19,031,031
16017,16,017,CERRO GORDO,19,033,033
16018,16,018,CHEROKEE,19,035,035
16019,16,019,CHICKASAW,19,037,037
16020,16,020,CLARKE,19,039,039
16021,16,021,CLAY,19,041,041
16022,16,022,CLAYTON,19,043,043
16023,16,023,CLINTON,19,045,045
16024,16,024,CRAWFORD,19,047,047
16025,16,025,DALLAS,19,049,049
16026,16,026,DAVIS,19,051,051
16027,16,027,DECATUR,19,053,053
16028,16,028,DELAWARE,19,055,055
16029,16,029,DES MOINES,19,057,057
16030,16,030,DICKINSON,19,059,059
16031,16,031,DUBUQUE,19,061,061
16032,16,032,EMMET,19,063,063
16033,16,033,FAYETTE,19,065,065
16034,16,034,FLOYD,19,067,067
16035,16,035,FRANKLIN,19,069,069
16036,16,036,FREMONT,19,071,071
16037,16,037,GREENE,19,073,073
16038,16,038,GRUNDY,19,075,075
16039,16,039,GUTHRIE,19,077,077
16040,16,040,HAMILTON,19,079,079
16041,16,041,HANCOCK,19,081,081
16042,16,042,HARDIN,19,083,083
16043,16,043,HARRISON,19,085,085
16044,16,044,HENRY,19,087,087
16045,16,045,HOWARD,19,089,089
16046,16,046,HUMBOLDT,19,091,091
16047,16,047,IDA,19,093,093
16048,16,048,IOWA,19,095,095
16049,16,049,JACKSON,19,097,097
16050,16,050,JASPER,19,099,099
16051,16,051,JEFFERSON,19,101,101
16052,16,052,JOHNSON,19,103,103
16053,16,053,JONES,19,105,105
16054,16,054,KEOKUK,19,107,107
16055,16,055,KOSSUTH,19,109,109
16056,16,056,LEE,19,111,111
16057,16,057,LINN,19,113,113
16058,16,058,LOUISA,19,115,115
16059,16,059,LUCAS,19,117,117
16060,16,060,LYON,19,119,119
16061,16,061,MADISON,19,121,121
16062,16,062,MAHASKA,19,123,123
16063,16,063,MARION,19,125,125
16064,16,064,MARSHALL,19,127,127
16065,16,065,MILLS,19,129,129
16066,16,066,MITCHELL,19,131,131
16067,16,067,MONONA,19,133,133
16068,16,068,MONROE,19,135,135
16069,16,069,MONTGOMERY,19,137,137
16070,16,070,MUSCATINE,19,139,139
16071,16,071,O'BRIEN,19,141,141
16072,16,072,OSCEOLA,19,143,143
16073,16,073,PAGE,19,145,145
16074,16,074,PALO ALTO,19,147,147
16075,16,075,PLYMOUTH,19,149,149
16076,16,076,POCAHONTAS,19,151,151
16077,16,077,POLK,19,153,153
16078,16,078,POTTAWATTAMIE,19,155,155
16079,16,079,POWESHIEK,19,157,157
16080,16,080,RINGGOLD,19,159,159
16081,16,081,SAC,19,161,161
16082,16,082,SCOTT,19,163,163
16083,16,083,SHELBY,19,165,165
16084,16,084,SIOUX,19,167,167
16085,16,085,STORY,19,169,169
16086,16,086,TAMA,19,171,171
16087,16,087,TAYLOR,19,173,173
16088,16,088,UNION,19,175,175
16089,16,089,VAN BUREN,19,177,177
16090,16,090,WAPELLO,19,179,179
16091,16,091,WARREN,19,181,181
16092,16,092,WASHINGTON,19,183,183
16093,16,093,WAYNE,19,185,185
16094,16,094,WEBSTER,19,187,187
16095,16,095,WINNEBAGO,19,189,189
16096,16,096,WINNESHIEK,19,191,191
16097,16,097,WOODBURY,19,193,193
16098,16,098,WORTH,19,195,195
16099,16,099,WRIGHT,19,197,197
17000,17,000,KANSAS,20,000,000
17001,17,001,ALLEN,20,001,001
17002,17,002,ANDERSON,20,003,003
17003,17,003,ATCHISON,20,005,005
17004,17,004,BARBER,20,007,007
17005,17,005,BARTON,20,009,009
17006,17,006,BOURBON,20,011,011
17007,17,007,BROWN,20,013,013
17008,17,008,BUTLER,20,015,015
17009,17,009,CHASE,20,017,017
17010,17,010,CHAUTAUQUA,20,019,019
17011,17,011,CHEROKEE,20,021,021
17012,17,012,CHEYENNE,20,023,023
17013,17,013,CLARK,20,025,025
17014,17,014,CLAY,20,027,027
17015,17,015,CLOUD,20,029,029
17016,17,016,COFFEY,20,031,031
17017,17,017,COMANCHE,20,033,033
17018,17,018,COWLEY,20,035,035
17019,17,019,CRAWFORD,20,037,037
17020,17,020,DECATUR,20,039,039
17021,17,021,DICKINSON,20,041,041
17022,17,022,DONIPHAN,20,043,043
17023,17,023,DOUGLAS,20,045,045
17024,17,024,EDWARDS,20,047,047
17025,17,025,ELK,20,049,049
17026,17,026,ELLIS,20,051,051
17027,17,027,ELLSWORTH,20,053,053
17028,17,028,FINNEY,20,055,055
17029,17,029,FORD,20,057,057
17030,17,030,FRANKLIN,20,059,059
17031,17,031,GEARY,20,061,061
17032,17,032,GOVE,20,063,063
17033,17,033,GRAHAM,20,065,065
17034,17,034,GRANT,20,067,067
17035,17,035,GRAY,20,069,069
17036,17,036,GREELEY,20,071,071
17037,17,037,GREENWOOD,20,073,073
17038,17,038,HAMILTON,20,075,075
17039,17,039,HARPER,20,077,077
17040,17,040,HARVEY,20,079,079
17041,17,041,HASKELL,20,081,081
17042,17,042,HODGEMAN,20,083,083
17043,17,043,JACKSON,20,085,085
17044,17,044,JEFFERSON,20,087,087
17045,17,045,JEWELL,20,089,089
17046,17,046,JOHNSON,20,091,091
17047,17,047,KEARNY,20,093,093
17048,17,048,KINGMAN,20,095,095
17049,17,049,KIOWA,20,097,097
17050,17,050,LABETTE,20,099,099
17051,17,051,LANE,20,101,101
17052,17,052,LEAVENWORTH,20,103,103
17053,17,053,LINCOLN,20,105,105
17054,17,054,LINN,20,107,107
17055,17,055,LOGAN,20,109,109
17056,17,056,LYON,20,111,111
17057,17,057,MCPHERSON,20,113,113
17058,17,058,MARION,20,115,115
17059,17,059,MARSHALL,20,117,117
17060,17,060,MEADE,20,119,119
17061,17,061,MIAMI,20,121,121
17062,17,062,MITCHELL,20,123,123
17063,17,063,MONTGOMERY,20,125,125
17064,17,064,MORRIS,20,127,127
17065,17,065,MORTON,20,129,129
17066,17,066,NEMAHA,20,131,131
17067,17,067,NEOSHO,20,133,133
17068,17,068,NESS,20,135,135
17069,17,069,NORTON,20,137,137
17070,17,070,OSAGE,20,139,139
17071,17,071,OSBORNE,20,141,141
17072,17,072,OTTAWA,20,143,143
17073,17,073,PAWNEE,20,145,145
17074,17,074,PHILLIPS,20,147,147
17075,17,075,POTTAWATOMIE,20,149,149
17076,17,076,PRATT,20,151,151
17077,17,077,RAWLINS,20,153,153
17078,17,078,RENO,20,155,155
17079,17,079,REPUBLIC,20,157,157
17080,17,080,RICE,20,159,159
17081,17,081,RILEY,20,161,161
17082,17,082,ROOKS,20,163,163
17083,17,083,RUSH,20,165,165
17084,17,084,RUSSELL,20,167,167
17085,17,085,SALINE,20,169,169
17086,17,086,SCOTT,20,171,171
17087,17,087,SEDGWICK,20,173,173
17088,17,088,SEWARD,20,175,175
17089,17,089,SHAWNEE,20,177,177
17090,17,090,SHERIDAN,20,179,179
17091,17,091,SHERMAN,20,181,181
17092,17,092,SMITH,20,183,183
17093,17,093,STAFFORD,20,185,185
17094,17,094,STANTON,20,187,187
17095,17,095,STEVENS,20,189,189
17096,17,096,SUMNER,20,191,191
17097,17,097,THOMAS,20,193,193
17098,17,098,TREGO,20,195,195
17099,17,099,WABAUNSEE,20,197,197
17100,17,100,WALLACE,20,199,199
17101,17,101,WASHINGTON,20,201,201
17102,17,102,WICHITA,20,203,203
17103,17,103,WILSON,20,205,205
17104,17,104,WOODSON,20,207,207
17105,17,105,WYANDOTTE,20,209,209
18000,18,000,KENTUCKY,21,000,000
18001,18,001,ADAIR,21,001,001
18002,18,002,ALLEN,21,003,003
18003,18,003,ANDERSON,21,005,005
18004,18,004,BALLARD,21,007,007
18005,18,005,BARREN,21,009,009
18006,18,006,BATH,21,011,011
18007,18,007,BELL,21,013,013
18008,18,008,BOONE,21,015,015
18009,18,009,BOURBON,21,017,017
18010,18,010,BOYD,21,019,019
18011,18,011,BOYLE,21,021,021
18012,18,012,BRACKEN,21,023,023
18013,18,013,BREATHITT,21,025,025
18014,18,014,BRECKINRIDGE,21,027,027
18015,18,015,BULLITT,21,029,029
18016,18,016,BUTLER,21,031,031
18017,18,017,CALDWELL,21,033,033
18018,18,018,CALLOWAY,21,035,035
18019,18,019,CAMPBELL,21,037,037
18020,18,020,CARLISLE,21,039,039
18021,18,021,CARROLL,21,041,041
18022,18,022,CARTER,21,043,043
18023,18,023,CASEY,21,045,045
18024,18,024,CHRISTIAN,21,047,047
18025,18,025,CLARK,21,049,049
18026,18,026,CLAY,21,051,051
18027,18,027,CLINTON,21,053,053
18028,18,028,CRITTENDEN,21,055,055
18029,18,029,CUMBERLAND,21,057,057
18030,18,030,DAVIESS,21,059,059
18031,18,031,EDMONSON,21,061,061
18032,18,032,ELLIOTT,21,063,063
18033,18,033,ESTILL,21,065,065
18034,18,034,FAYETTE,21,067,067
18035,18,035,FLEMING,21,069,069
18036,18,036,FLOYD,21,071,071
18037,18,037,FRANKLIN,21,073,073
18038,18,038,FULTON,21,075,075
18039,18,039,GALLATIN,21,077,077
18040,18,040,GARRARD,21,079,079
18041,18,041,GRANT,21,081,081
18042,18,042,GRAVES,21,083,083
18043,18,043,GRAYSON,21,085,085
18044,18,044,GREEN,21,087,087
18045,18,045,GREENUP,21,089,089
18046,18,046,HANCOCK,21,091,091
18047,18,047,HARDIN,21,093,093
18048,18,048,HARLAN,21,095,095
18049,18,049,HARRISON,21,097,097
18050,18,050,HART,21,099,099
18051,18,051,HENDERSON,21,101,101
18052,18,052,HENRY,21,103,103
18053,18,053,HICKMAN,21,105,105
18054,18,054,HOPKINS,21,107,107
18055,18,055,JACKSON,21,109,109
18056,18,056,JEFFERSON,21,111,111
18057,18,057,JESSAMINE,21,113,113
18058,18,058,JOHNSON,21,115,115
18059,18,059,KENTON,21,117,117
18060,18,060,KNOTT,21,119,119
18061,18,061,KNOX,21,121,121
18062,18,062,LARUE,21,123,123
18063,18,063,LAUREL,21,125,125
18064,18,064,LAWRENCE,21,127,127
18065,18,065,LEE,21,129,129
18066,18,066,LESLIE,21,131,131
18067,18,067,LETCHER,21,133,133
18068,18,068,LEWIS,21,135,135
18069,18,069,LINCOLN,21,137,137
18070,18,070,LIVINGSTON,21,139,139
18071,18,071,LOGAN,21,141,141
18072,18,072,LYON,21,143,143
18073,18,073,MCCRACKEN,21,145,145
18074,18,074,MCCREARY,21,147,147
18075,18,075,MCLEAN,21,149,149
18076,18,076,MADISON,21,151,151
18077,18,077,MAGOFFIN,21,153,153
18078,18,078,MARION,21,155,155
18079,18,079,MARSHALL,21,157,157
18080,18,080,MARTIN,21,159,159
18081,18,081,MASON,21,161,161
18082,18,082,MEADE,21,163,163
18083,18,083,MENIFEE,21,165,165
18084,18,084,MERCER,21,167,167
18085,18,085,METCALFE,21,169,169
18086,18,086,MONROE,21,171,171
18087,18,087,MONTGOMERY,21,173,173
18088,18,088,MORGAN,21,175,175
18089,18,089,MUHLENBERG,21,177,177
18090,18,090,NELSON,21,179,179
18091,18,091,NICHOLAS,21,181,181
18092,18,092,OHIO,21,183,183
18093,18,093,OLDHAM,21,185,185
18094,18,094,OWEN,21,187,187
18095,18,095,OWSLEY,21,189,189
18096,18,096,PENDLETON,21,191,191
18097,18,097,PERRY,21,193,193
18098,18,098,PIKE,21,195,195
18099,18,099,POWELL,21,197,197
18100,18,100,PULASKI,21,199,199
18101,18,101,ROBERTSON,21,201,201
18102,18,102,ROCKCASTLE,21,203,203
18103,18,103,ROWAN,21,205,205
18104,18,104,RUSSELL,21,207,207
18105,18,105,SCOTT,21,209,209
18106,18,106,SHELBY,21,211,211
18107,18,107,SIMPSON,21,213,213
18108,18,108,SPENCER,21,215,215
18109,18,109,TAYLOR,21,217,217
18110,18,110,TODD,21,219,219
18111,18,111,TRIGG,21,221,221
18112,18,112,TRIMBLE,21,223,223
18113,18,113,UNION,21,225,225
18114,18,114,WARREN,21,227,227
18115,18,115,WASHINGTON,21,229,229
18116,18,116,WAYNE,21,231,231
18117,18,117,WEBSTER,21,233,233
18118,18,118,WHITLEY,21,235,235
18119,18,119,WOLFE,21,237,237
18120,18,120,WOODFORD,21,239,239
19000,19,000,LOUISIANA,22,000,000
19001,19,001,ACADIA,22,001,001
19002,19,002,ALLEN,22,003,003
19003,19,003,ASCENSION,22,005,005
19004,19,004,ASSUMPTION,22,007,007
19005,19,005,AVOYELLES,22,009,009
19006,19,006,BEAUREGARD,22,011,011
19007,19,007,BIENVILLE,22,013,013
19008,19,008,BOSSIER,22,015,015
19009,19,009,CADDO,22,017,017
19010,19,010,CALCASIEU,22,019,019
19011,19,011,CALDWELL,22,021,021
19012,19,012,CAMERON,22,023,023
19013,19,013,CATAHOULA,22,025,025
19014,19,014,CLAIBORNE,22,027,027
19015,19,015,CONCORDIA,22,029,029
19016,19,016,DE SOTO,22,031,031
19017,19,017,EAST BATON ROUGE,22,033,033
19018,19,018,EAST CARROLL,22,035,035
19019,19,019,EAST FELICIANA,22,037,037
19020,19,020,EVANGELINE,22,039,039
19021,19,021,FRANKLIN,22,041,041
19022,19,022,GRANT,22,043,043
19023,19,023,IBERIA,22,045,045
19024,19,024,IBERVILLE,22,047,047
19025,19,025,JACKSON,22,049,049
19026,19,026,JEFFERSON,22,051,051
19027,19,027,JEFFERSON DAVIS,22,053,053
19028,19,028,LAFAYETTE,22,055,055
19029,19,029,LAFOURCHE,22,057,057
19030,19,030,LA SALLE,22,059,059
19031,19,031,LINCOLN,22,061,061
19032,19,032,LIVINGSTON,22,063,063
19033,19,033,MADISON,22,065,065
19034,19,034,MOREHOUSE,22,067,067
19035,19,035,NATCHITOCHES,22,069,069
19036,19,036,ORLEANS,22,071,071
19037,19,037,OUACHITA,22,073,073
19038,19,038,PLAQUEMINES,22,075,075
19039,19,039,POINTE COUPEE,22,077,077
19040,19,040,RAPIDES,22,079,079
19041,19,041,RED RIVER,22,081,081
19042,19,042,RICHLAND,22,083,083
19043,19,043,SABINE,22,085,085
19044,19,044,ST BERNARD,22,087,087
19045,19,045,ST CHARLES,22,089,089
19046,19,046,ST HELENA,22,091,091
19047,19,047,ST JAMES,22,093,093
19048,19,048,ST JOHN THE BAPTIST,22,095,095
19049,19,049,ST LANDRY,22,097,097
19050,19,050,ST MARTIN,22,099,099
19051,19,051,ST MARY,22,101,101
19052,19,052,ST TAMMANY,22,103,103
19053,19,053,TANGIPAHOA,22,105,105
19054,19,054,TENSAS,22,107,107
19055,19,055,TERREBONE,22,109,109
19056,19,056,UNION,22,111,111
19057,19,057,VERMILION,22,113,113
19058,19,058,VERNON,22,115,115
19059,19,059,WASHINGTON,22,117,117
19060,19,060,WEBSTER,22,119,119
19061,19,061,WEST BATON ROUGE,22,121,121
19062,19,062,WEST CARROLL,22,123,123
19063,19,063,WEST FELICIANA,22,125,125
19064,19,064,WINN,22,127,127
20000,20,000,MAINE,23,000,000
20001,20,001,ANDROSCOGGIN,23,001,001
20002,20,002,AROOSTOOK,23,003,003
20003,20,003,CUMBERLAND,23,005,005
20004,20,004,FRANKLIN,23,007,007
20005,20,005,HANCOCK,23,009,009
20006,20,006,KENNEBEC,23,011,011
20007,20,007,KNOX,23,013,013
20008,20,008,LINCOLN,23,015,015
20009,20,009,OXFORD,23,017,017
20010,20,010,PENOBSCOT,23,019,019
20011,20,011,PISCATAQUIS,23,021,021
20012,20,012,SAGADAHOC,23,023,023
20013,20,013,SOMERSET,23,025,025
20014,20,014,WALDO,23,027,027
20015,20,015,WASHINGTON,23,029,029
20016,20,016,YORK,23,031,031
21000,21,000,MARYLAND,24,000,000
21001,21,001,ALLEGANY,24,001,001
21002,21,002,ANNE ARUNDEL,24,003,003
21003,21,003,BALTIMORE,24,005,005
21004,21,004,BALTIMORE CITY,24,510,510
21005,21,005,CALVERT,24,009,009
21006,21,006,CAROLINE,24,011,011
21007,21,007,CARROLL,24,013,013
21008,21,008,CECIL,24,015,015
21009,21,009,CHARLES,24,017,017
21010,21,010,DORCHESTER,24,019,019
21011,21,011,FREDERICK,24,021,021
21012,21,012,GARRETT,24,023,023
21013,21,013,HARFORD,24,025,025
21014,21,014,HOWARD,24,027,027
21015,21,015,KENT,24,029,029
21016,21,016,MONTGOMERY,24,031,031
21017,21,017,PRINCE GEORGES,24,033,033
21018,21,018,QUEEN ANNES,24,035,035
21019,21,019,ST MARYS,24,037,037
21020,21,020,SOMERSET,24,039,039
21021,21,021,TALBOT,24,041,041
21022,21,022,WASHINGTON,24,043,043
21023,21,023,WICOMICO,24,045,045
21024,21,024,WORCESTER,24,047,047
22000,22,000,MASSACHUSETTS,25,000,000
22001,22,001,BARNSTABLE,25,001,001
22002,22,002,BERKSHIRE,25,003,003
22003,22,003,BRISTOL,25,005,005
22004,22,004,DUKES,25,007,007
22005,22,005,ESSEX,25,009,009
22006,22,006,FRANKLIN,25,011,011
22007,22,007,HAMPDEN,25,013,013
22008,22,008,HAMPSHIRE,25,015,015
22009,22,009,MIDDLESEX,25,017,017
22010,22,010,NANTUCKET,25,019,019
22011,22,011,NORFOLK,25,021,021
22012,22,012,PLYMOUTH,25,023,023
22013,22,013,SUFFOLK,25,025,025
22014,22,014,WORCESTER,25,027,027
23000,23,000,MICHIGAN,26,000,000
23001,23,001,ALCONA,26,001,001
23002,23,002,ALGER,26,003,003
23003,23,003,ALLEGAN,26,005,005
23004,23,004,ALPENA,26,007,007
23005,23,005,ANTRIM,26,009,009
23006,23,006,ARENAC,26,011,011
23007,23,007,BARAGA,26,013,013
23008,23,008,BARRY,26,015,015
23009,23,009,BAY,26,017,017
23010,23,010,BENZIE,26,019,019
23011,23,011,BERRIEN,26,021,021
23012,23,012,BRANCH,26,023,023
23013,23,013,CALHOUN,26,025,025
23014,23,014,CASS,26,027,027
23015,23,015,CHARLEVOIX,26,029,029
23016,23,016,CHEBOYGAN,26,031,031
23017,23,017,CHIPPEWA,26,033,033
23018,23,018,CLARE,26,035,035
23019,23,019,CLINTON,26,037,037
23020,23,020,CRAWFORD,26,039,039
23021,23,021,DELTA,26,041,041
23022,23,022,DICKINSON,26,043,043
23023,23,023,EATON,26,045,045
23024,23,024,EMMET,26,047,047
23025,23,025,GENESEE,26,049,049
23026,23,026,GLADWIN,26,051,051
23027,23,027,GOGEBIC,26,053,053
23028,23,028,GRAND TRAVERSE,26,055,055
23029,23,029,GRATIOT,26,057,057
23030,23,030,HILLSDALE,26,059,059
23031,23,031,HOUGHTON,26,061,061
23032,23,032,HURON,26,063,063
23033,23,033,INGHAM,26,065,065
23034,23,034,IONIA,26,067,067
23035,23,035,IOSCO,26,069,069
23036,23,036,IRON,26,071,071
23037,23,037,ISABELLA,26,073,073
23038,23,038,JACKSON,26,075,075
23039,23,039,KALAMAZOO,26,077,077
23040,23,040,KALKASKA,26,079,079
23041,23,041,KENT,26,081,081
23042,23,042,KEWEENAW,26,083,083
23043,23,043,LAKE,26,085,085
23044,23,044,LAPEER,26,087,087
23045,23,045,LEELANAU,26,089,089
23046,23,046,LENAWEE,26,091,091
23047,23,047,LIVINGSTON,26,093,093
23048,23,048,LUCE,26,095,095
23049,23,049,MACKINAC,26,097,097
23050,23,050,MACOMB,26,099,099
23051,23,051,MANISTEE,26,101,101
23052,23,052,MARQUETTE,26,103,103
23053,23,053,MASON,26,105,105
23054,23,054,MECOSTA,26,107,107
23055,23,055,MENOMINEE,26,109,109
23056,23,056,MIDLAND,26,111,111
23057,23,057,MISSAUKEE,26,113,113
23058,23,058,MONROE,26,115,115
23059,23,059,MONTCALM,26,117,117
23060,23,060,MONTMORENCY,26,119,119
23061,23,061,MUSKEGON,26,121,121
23062,23,062,NEWAYGO,26,123,123
23063,23,063,OAKLAND,26,125,125
23064,23,064,OCEANA,26,127,127
23065,23,065,OGEMAW,26,129,129
23066,23,066,ONTONAGON,26,131,131
23067,23,067,OSCEOLA,26,133,133
23068,23,068,OSCODA,26,135,135
23069,23,069,OTSEGO,26,137,137
23070,23,070,OTTAWA,26,139,139
23071,23,071,PRESQUE ISLE,26,141,141
23072,23,072,ROSCOMMON,26,143,143
23073,23,073,SAGINAW,26,145,145
23074,23,074,ST CLAIR,26,147,147
23075,23,075,ST JOSEPH,26,149,149
23076,23,076,SANILAC,26,151,151
23077,23,077,SCHOOLCRAFT,26,153,153
23078,23,078,SHIAWASSEE,26,155,155
23079,23,079,TUSCOLA,26,157,157
23080,23,080,VAN BUREN,26,159,159
23081,23,081,WASHTENAW,26,161,161
23082,23,082,WAYNE,26,163,163
23083,23,083,WEXFORD,26,165,165
24000,24,000,MINNESOTA,27,000,000
24001,24,001,AITKIN,27,001,001
24002,24,002,ANOKA,27,003,003
24003,24,003,BECKER,27,005,005
24004,24,004,BELTRAMI,27,007,007
24005,24,005,BENTON,27,009,009
24006,24,006,BIG STONE,27,011,011
24007,24,007,BLUE EARTH,27,013,013
24008,24,008,BROWN,27,015,015
24009,24,009,CARLTON,27,017,017
24010,24,010,CARVER,27,019,019
24011,24,011,CASS,27,021,021
24012,24,012,CHIPPEWA,27,023,023
24013,24,013,CHISAGO,27,025,025
24014,24,014,CLAY,27,027,027
24015,24,015,CLEARWATER,27,029,029
24016,24,016,COOK,27,031,031
24017,24,017,COTTONWOOD,27,033,033
24018,24,018,CROW WING,27,035,035
24019,24,019,DAKOTA,27,037,037
24020,24,020,DODGE,27,039,039
24021,24,021,DOUGLAS,27,041,041
24022,24,022,FARIBAULT,27,043,043
24023,24,023,FILLMORE,27,045,045
24024,24,024,FREEBORN,27,047,047
24025,24,025,GOODHUE,27,049,049
24026,24,026,GRANT,27,051,051
24027,24,027,HENNEPIN,27,053,053
24028,24,028,HOUSTON,27,055,055
24029,24,029,HUBBARD,27,057,057
24030,24,030,ISANTI,27,059,059
24031,24,031,ITASCA,27,061,061
24032,24,032,JACKSON,27,063,063
24033,24,033,KANABEC,27,065,065
24034,24,034,KANDIYOHI,27,067,067
24035,24,035,KITTSON,27,069,069
24036,24,036,KOOCHICHING,27,071,071
24037,24,037,LAC QUI PARLE,27,073,073
24038,24,038,LAKE,27,075,075
24039,24,039,LAKE OF THE WOODS,27,077,077
